device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cuda,20,core,144,32,18432,1,16,1,warm,F minus D,-6.457999999999856,-10.245999999999867,9.872000000000298,unresolved,-3.3273636363636054,0.4169921875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,20,core,144,32,18432,1,16,1,warm,E minus D,-2.5149999999996453,-16.30999999999949,13.090999999999894,unresolved,-1.649363636363577,0.740234375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,21,core,144,32,18432,1,32,1,warm,E minus C,-574.9909999999995,-590.1189999999997,-570.5210000000002,E,-579.1687272727272,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,21,core,144,32,18432,1,32,1,warm,D minus C,-566.8120000000008,-585.2989999999991,-552.2490000000003,D,-568.1988181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,21,core,144,32,18432,1,32,1,warm,G minus F,6.918000000000575,-13.577000000000226,13.002000000000407,unresolved,0.14063636363657264,0.9755859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,21,core,144,32,18432,1,32,1,warm,F minus D,0.6580000000003565,-17.97699999999986,5.943000000000211,unresolved,-3.018909090908933,0.6220703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,21,core,144,32,18432,1,32,1,warm,E minus D,-12.59900000000016,-25.653000000000247,3.5250000000005457,unresolved,-10.969909090908954,0.0556640625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,22,core,144,32,18432,1,64,1,warm,E minus C,-1123.501000000003,-1139.0149999999994,-1112.780999999999,E,-1122.4284545454552,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,22,core,144,32,18432,1,64,1,warm,D minus C,-1089.4860000000035,-1121.6200000000017,-1075.3309999999974,D,-1100.277181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,22,core,144,32,18432,1,64,1,warm,G minus F,3.37000000000171,-16.753999999998996,31.68500000000131,unresolved,4.232363636362937,0.6435546875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,22,core,144,32,18432,1,64,1,warm,F minus D,-26.460000000000036,-40.735999999999876,13.743000000001302,unresolved,-13.467636363635888,0.1650390625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,22,core,144,32,18432,1,64,1,warm,E minus D,-20.7579999999989,-38.838000000003376,-10.036000000000968,E,-22.151272727272953,0.0087890625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,23,core,144,32,18432,1,128,1,warm,E minus C,-2227.974,-2268.900999999998,-2216.4599999999973,E,-2236.0299999999984,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,23,core,144,32,18432,1,128,1,warm,D minus C,-2224.514999999996,-2282.4310000000005,-2188.905999999999,D,-2221.947545454545,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,23,core,144,32,18432,1,128,1,warm,G minus F,-4.349999999998545,-12.846000000001368,4.309999999999491,unresolved,-3.312363636362451,0.4951171875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,23,core,144,32,18432,1,128,1,warm,F minus D,-7.361000000004424,-33.13799999999719,22.700000000000728,unresolved,-13.268909090910462,0.4033203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,23,core,144,32,18432,1,128,1,warm,E minus D,-7.040000000002692,-46.463999999996304,13.530000000002474,unresolved,-14.082454545453816,0.3447265625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,24,core,144,32,18432,3,1,1,warm,E minus C,-29.993000000000052,-33.37000000000006,-22.008000000000038,E,-28.061000000000025,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,24,core,144,32,18432,3,1,1,warm,D minus C,-49.10299999999995,-62.12600000000003,-40.46600000000001,D,-50.78036363636366,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,24,core,144,32,18432,3,1,1,warm,G minus F,56.579999999999984,47.596000000000004,62.978000000000065,F,56.326272727272745,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,24,core,144,32,18432,3,1,1,warm,F minus D,-19.702999999999975,-26.22800000000001,-15.932000000000016,F,-20.34727272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,24,core,144,32,18432,3,1,1,warm,E minus D,26.416999999999973,9.753000000000043,32.36400000000003,D,22.719363636363628,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,25,core,144,32,18432,3,2,1,warm,E minus C,-42.50300000000004,-55.01299999999992,-36.827999999999975,E,-18.68636363636364,0.658203125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,25,core,144,32,18432,3,2,1,warm,D minus C,-101.87300000000005,-113.32999999999993,-98.79099999999994,D,-104.91318181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,25,core,144,32,18432,3,2,1,warm,G minus F,54.30699999999996,47.98400000000004,62.29399999999987,F,55.49536363636362,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,25,core,144,32,18432,3,2,1,warm,F minus D,-16.920999999999935,-28.16799999999995,-11.922000000000025,F,-19.534818181818153,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,25,core,144,32,18432,3,2,1,warm,E minus D,61.962999999999965,52.08699999999999,65.03999999999996,D,86.22681818181819,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,26,core,144,32,18432,3,4,1,warm,E minus C,-75.74200000000019,-80.9559999999999,-65.8570000000002,E,-74.92627272727282,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,26,core,144,32,18432,3,4,1,warm,D minus C,-205.8420000000001,-217.4419999999999,-201.9440000000002,D,-207.8902727272728,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,26,core,144,32,18432,3,4,1,warm,G minus F,45.22500000000002,43.96900000000005,50.62200000000007,F,46.207272727272695,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,26,core,144,32,18432,3,4,1,warm,F minus D,-12.598999999999933,-19.16599999999994,-9.099999999999909,F,-14.037636363636341,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,26,core,144,32,18432,3,4,1,warm,E minus D,130.1289999999999,127.0989999999997,140.21100000000013,D,132.96399999999997,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,27,core,144,32,18432,3,8,1,warm,E minus C,-124.35800000000017,-144.94200000000023,-116.62299999999937,E,-95.94181818181823,0.037109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,27,core,144,32,18432,3,8,1,warm,D minus C,-399.9010000000003,-406.0419999999997,-389.06099999999947,D,-371.18381818181837,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,27,core,144,32,18432,3,8,1,warm,G minus F,53.934999999999945,35.05399999999986,55.899999999999864,F,-27.058727272727435,0.6123046875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,27,core,144,32,18432,3,8,1,warm,F minus D,-20.91899999999987,-28.12700000000018,-8.775999999999613,F,57.62654545454561,1.0,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,27,core,144,32,18432,3,8,1,warm,E minus D,272.4380000000001,261.09999999999945,279.3810000000003,D,275.24200000000013,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,28,core,144,32,18432,3,16,1,warm,E minus C,-237.3689999999997,-255.33899999999903,-191.11299999999983,E,-210.18363636363662,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,28,core,144,32,18432,3,16,1,warm,D minus C,-814.2179999999998,-830.2250000000004,-803.8890000000001,D,-812.6788181818189,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,28,core,144,32,18432,3,16,1,warm,G minus F,62.84299999999894,32.20800000000145,64.33799999999883,F,51.4322727272729,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,28,core,144,32,18432,3,16,1,warm,F minus D,-9.001000000000658,-27.703999999998814,-1.9689999999991414,F,-17.881727272727115,0.0107421875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,28,core,144,32,18432,3,16,1,warm,E minus D,574.6770000000015,558.8790000000008,625.3080000000009,D,602.4951818181821,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,29,core,144,32,18432,3,32,1,warm,E minus C,-505.33400000000074,-523.9230000000025,-490.91300000000047,E,-487.09209090909116,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,29,core,144,32,18432,3,32,1,warm,D minus C,-1643.9229999999989,-1672.8970000000018,-1624.1449999999986,D,-1648.2090909090919,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,29,core,144,32,18432,3,32,1,warm,G minus F,45.99999999999818,16.33900000000176,89.79899999999998,F,60.46309090909042,0.0048828125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.8740234375
cuda,29,core,144,32,18432,3,32,1,warm,F minus D,-21.450000000000728,-49.58100000000104,-0.295999999999367,F,-17.399363636362647,0.177734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,29,core,144,32,18432,3,32,1,warm,E minus D,1134.3869999999997,1113.0230000000001,1156.988000000002,D,1161.1170000000006,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,30,core,144,32,18432,3,64,1,warm,E minus C,-905.7630000000026,-989.984000000004,-852.8689999999951,E,-911.7738181818205,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,30,core,144,32,18432,3,64,1,warm,D minus C,-3280.9220000000187,-3310.2450000000044,-3228.6780000000035,D,-3278.0090000000014,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,30,core,144,32,18432,3,64,1,warm,G minus F,14.323000000005777,-20.087999999988824,59.4320000000007,unresolved,7.254090909091908,0.787109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,30,core,144,32,18432,3,64,1,warm,F minus D,30.44499999999607,-2.813000000001921,100.52199999998265,unresolved,64.5111818181788,0.0537109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,30,core,144,32,18432,3,64,1,warm,E minus D,2359.982000000002,2343.213000000005,2385.642999999998,D,2366.235181818181,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,31,core,144,32,18432,3,128,1,warm,E minus C,-1917.5240000000013,-2086.412999999993,-1773.7289999999557,E,-1721.056363636353,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
