device,case_id,family,cells,rank,consumers,reuse,working_records,cache,arm,payload_bytes_per_record,stored_payload_bytes,serialized_metadata_bytes,resident_metadata_bytes,record_headers_bytes,read_write_ratio,implementation_sha256,median_total_us,ci_low,ci_high,median_write_us,read_p50_us,read_p95_us,read_p99_us,energy_gross_mJ_per_amortized_read,max_peak_gpu_bytes,blocks
cpu,53,core,2304,32,1,32,1,warm,D,294912,294912,4608,18432,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,9198.668999999998,9129.122,9206.097999999998,132.646,281.5075,290.4463,301.64793000000003,,,11
cpu,53,core,2304,32,1,32,1,warm,E,294912,294912,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2065.65,2061.502,2076.1859999999997,187.432,57.871,64.03514999999999,68.67373,,,11
cpu,53,core,2304,32,1,32,1,warm,F,294912,294912,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2071.9850000000006,2060.6899999999996,2083.7889999999998,186.857,57.977000000000004,63.9598,67.18146,,,11
cpu,53,core,2304,32,1,32,1,warm,G,294912,294912,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2081.5490000000004,2075.1720000000005,2093.4699999999993,200.969,57.8095,64.757,68.03693000000001,,,11
cpu,54,core,2304,32,1,64,1,warm,A,294912,294912,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3840.3540000000003,3826.9069999999992,3855.6679999999997,89.691,58.032,61.9813,65.26107999999999,,,11
cpu,54,core,2304,32,1,64,1,warm,B,294912,294912,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3752.0480000000002,3736.5889999999986,3791.7290000000007,17.048,57.596000000000004,61.732549999999996,65.31657999999999,,,11
cpu,54,core,2304,32,1,64,1,warm,C,294912,294912,4608,18432,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,9327.861,9299.797999999999,9343.508000000002,134.149,142.7025,148.25824999999998,150.84185,,,11
cpu,54,core,2304,32,1,64,1,warm,D,294912,294912,4608,18432,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,18193.660999999996,18171.77799999999,18225.512000000006,137.412,280.9845,288.34704999999997,298.78245,,,11
cpu,54,core,2304,32,1,64,1,warm,E,294912,294912,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3908.688,3901.0889999999995,3921.5489999999995,188.646,57.49,62.04595,66.79048999999999,,,11
cpu,54,core,2304,32,1,64,1,warm,F,294912,294912,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3927.2309999999993,3890.4929999999995,3951.682,184.384,57.7565,62.53835,67.77649,,,11
cpu,54,core,2304,32,1,64,1,warm,G,294912,294912,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3939.426999999999,3923.928000000001,3985.5209999999997,198.379,57.665000000000006,62.68255,67.84608999999999,,,11
cpu,55,core,2304,32,1,128,1,warm,A,294912,294912,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7498.911,7489.308000000001,7536.785999999998,87.404,57.446,61.260099999999994,63.618539999999996,,,11
cpu,55,core,2304,32,1,128,1,warm,B,294912,294912,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7415.256999999998,7398.4619999999995,7452.596999999998,17.133,57.32,61.17099999999999,63.18576,,,11
cpu,55,core,2304,32,1,128,1,warm,C,294912,294912,4608,18432,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,18444.542,18402.676000000003,18454.200000000004,138.299,142.08800000000002,147.6875,149.73978,,,11
cpu,55,core,2304,32,1,128,1,warm,D,294912,294912,4608,18432,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,36159.806999999986,36051.007000000005,36183.779,133.929,280.2265,286.51855,292.67501000000004,,,11
cpu,55,core,2304,32,1,128,1,warm,E,294912,294912,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7591.865,7571.571,7621.329,186.966,57.308,61.31005,65.6104,,,11
cpu,55,core,2304,32,1,128,1,warm,F,294912,294912,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7611.365000000001,7590.770999999998,7629.545,188.833,57.394999999999996,61.487849999999995,66.64860000000002,,,11
cpu,55,core,2304,32,1,128,1,warm,G,294912,294912,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7603.054,7591.721999999999,7644.678000000001,206.314,57.230999999999995,61.43185,66.59967000000002,,,11
cpu,56,core,2304,32,3,1,1,warm,A,294912,884736,0,0,48,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,571.85,551.36,642.931,261.476,64.022,160.2377,168.81074,,,11
cpu,56,core,2304,32,3,1,1,warm,B,294912,294912,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,205.962,204.878,251.718,17.275,61.222,67.122,67.6988,,,11
cpu,56,core,2304,32,3,1,1,warm,C,294912,294912,4608,55296,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,593.225,588.998,601.1129999999999,156.16,145.45,149.66109999999998,150.03542,,,11
cpu,56,core,2304,32,3,1,1,warm,D,294912,294912,4608,55296,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1042.71,1041.131,1047.898,155.33,292.12,306.9189,308.08886,,,11
cpu,56,core,2304,32,3,1,1,warm,E,294912,294912,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,546.9639999999999,541.802,603.5699999999999,185.705,142.921,147.0243,147.41926,,,11
cpu,56,core,2304,32,3,1,1,warm,F,294912,294912,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,551.069,539.374,595.712,184.864,144.077,147.5357,147.86622,,,11
cpu,56,core,2304,32,3,1,1,warm,G,294912,884736,0,0,48,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,710.6890000000001,606.4269999999999,714.654,357.243,65.241,208.17079999999999,220.98776,,,11
cpu,57,core,2304,32,3,2,1,warm,A,294912,884736,0,0,48,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,642.759,636.422,700.8340000000001,261.425,62.150999999999996,65.98675,66.49975,,,11
cpu,57,core,2304,32,3,2,1,warm,B,294912,294912,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,378.65299999999996,377.517,388.26499999999993,17.258,60.486999999999995,60.983,61.1046,,,11
cpu,57,core,2304,32,3,2,1,warm,C,294912,294912,4608,55296,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1026.766,1024.717,1034.6680000000001,155.785,145.6155,152.16675,153.01655000000002,,,11
cpu,57,core,2304,32,3,2,1,warm,D,294912,294912,4608,55296,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1903.3379999999997,1896.5459999999998,1911.038,158.005,288.3895,304.03975,306.46715,,,11
cpu,57,core,2304,32,3,2,1,warm,E,294912,294912,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,904.486,897.561,907.805,189.073,141.6445,146.409,146.5218,,,11
cpu,57,core,2304,32,3,2,1,warm,F,294912,294912,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,898.4300000000001,893.71,905.941,186.749,141.411,146.72525,146.79625,,,11
cpu,57,core,2304,32,3,2,1,warm,G,294912,884736,0,0,48,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,745.479,740.9870000000001,754.054,356.609,61.791,73.80375,75.56125,,,11
cpu,58,core,2304,32,3,4,1,warm,A,294912,884736,0,0,48,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1051.763,995.719,1163.9270000000001,260.536,60.4285,72.6288,74.99875,,,11
cpu,58,core,2304,32,3,4,1,warm,B,294912,294912,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,747.2839999999999,743.1600000000002,755.3670000000001,16.518,60.0755,64.06845,65.51047000000001,,,11
cpu,58,core,2304,32,3,4,1,warm,C,294912,294912,4608,55296,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1897.1459999999997,1890.645,1910.7179999999996,153.243,144.7415,150.7062,152.12124,,,11
cpu,58,core,2304,32,3,4,1,warm,D,294912,294912,4608,55296,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3609.0020000000004,3598.078,3617.1929999999998,155.629,285.323,299.40004999999996,307.92133,,,11
cpu,58,core,2304,32,3,4,1,warm,E,294912,294912,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1615.2060000000001,1613.2069999999999,1628.3329999999999,194.335,140.182,149.72519999999997,151.35184999999998,,,11
cpu,58,core,2304,32,3,4,1,warm,F,294912,294912,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1610.3170000000002,1602.7540000000001,1616.454,186.257,138.93349999999998,148.3024,149.24313,,,11
cpu,58,core,2304,32,3,4,1,warm,G,294912,884736,0,0,48,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1135.2620000000002,1106.9679999999998,1247.097,364.068,60.7285,73.37294999999999,76.54579,,,11
cpu,59,core,2304,32,3,8,1,warm,A,294912,884736,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1720.2630000000001,1708.662,1754.747,261.179,60.054500000000004,65.21045,68.13322,,,11
cpu,59,core,2304,32,3,8,1,warm,B,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1470.043,1449.5249999999999,1476.1469999999995,17.885,59.672,62.61065,65.7173,,,11
cpu,59,core,2304,32,3,8,1,warm,C,294912,294912,4608,55296,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3646.504000000001,3625.1779999999994,3666.596,155.534,144.28199999999998,150.60075,151.37898,,,11
cpu,59,core,2304,32,3,8,1,warm,D,294912,294912,4608,55296,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7006.032999999999,6990.563,7033.6939999999995,156.047,283.3635,295.28815,304.64696999999995,,,11
cpu,59,core,2304,32,3,8,1,warm,E,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3037.9410000000007,3015.7479999999987,3062.9859999999994,187.358,142.2095,148.8293,150.12977,,,11
cpu,59,core,2304,32,3,8,1,warm,F,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3049.2239999999997,3041.0339999999997,3059.584,191.33,142.09449999999998,148.96009999999998,152.14238,,,11
cpu,59,core,2304,32,3,8,1,warm,G,294912,884736,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1807.9559999999997,1803.061,1817.0469999999996,357.377,59.021,64.00059999999999,74.17026,,,11
cpu,60,core,2304,32,3,16,1,warm,A,294912,884736,0,0,48,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3118.7680000000005,3103.0690000000004,3143.5619999999994,259.228,58.8685,63.0817,66.07111,,,11
cpu,60,core,2304,32,3,16,1,warm,B,294912,294912,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2846.261,2839.331,2850.032999999999,16.955,58.4125,61.9081,65.78491,,,11
cpu,60,core,2304,32,3,16,1,warm,C,294912,294912,4608,55296,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7084.870999999999,7066.705999999999,7090.290000000002,161.597,143.5265,148.9574,149.6538,,,11
cpu,60,core,2304,32,3,16,1,warm,D,294912,294912,4608,55296,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,13824.785,13803.059000000001,13841.691,159.6,283.0245,290.851,302.30254,,,11
cpu,60,core,2304,32,3,16,1,warm,E,294912,294912,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5804.29,5784.508000000001,5825.738,190.301,137.077,146.8541,149.38151,,,11
cpu,60,core,2304,32,3,16,1,warm,F,294912,294912,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5808.481,5789.872000000001,5897.552999999998,193.038,139.9495,147.84845,151.27325,,,11
cpu,60,core,2304,32,3,16,1,warm,G,294912,884736,0,0,48,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3250.599,3244.234000000001,3278.689,365.272,59.436,63.7813,72.25241,,,11
cpu,61,core,2304,32,3,32,1,warm,A,294912,884736,0,0,48,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5994.611000000002,5966.879000000002,6129.873,261.692,58.975,63.2175,65.9274,,,11
cpu,61,core,2304,32,3,32,1,warm,B,294912,294912,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5736.358,5725.680999999998,5956.029999999998,17.35,59.126999999999995,63.2085,68.7584,,,11
cpu,61,core,2304,32,3,32,1,warm,C,294912,294912,4608,55296,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,14169.318000000001,14024.023999999998,14228.579999999993,164.736,144.68099999999998,150.2505,152.89875,,,11
cpu,61,core,2304,32,3,32,1,warm,D,294912,294912,4608,55296,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,27433.036000000004,27356.014000000006,27480.317000000006,158.991,282.9595,289.68175,296.3723499999999,,,11
cpu,61,core,2304,32,3,32,1,warm,E,294912,294912,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,11555.473,11515.875999999998,11632.548999999995,184.998,138.087,149.18525,151.62525000000002,,,11
cpu,61,core,2304,32,3,32,1,warm,F,294912,294912,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,11635.003999999999,11450.812,11659.068000000003,193.934,138.103,148.207,151.83464999999998,,,11
cpu,61,core,2304,32,3,32,1,warm,G,294912,884736,0,0,48,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,6112.709999999998,6084.6619999999975,6285.996,365.197,59.321,63.29900000000001,69.02999999999997,,,11
cpu,62,core,2304,32,3,64,1,warm,A,294912,884736,0,0,48,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,11771.261,11741.805999999997,12048.500000000004,268.698,59.2775,63.225500000000004,66.07428,,,11
cpu,62,core,2304,32,3,64,1,warm,B,294912,294912,0,0,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,11427.314000000002,11312.622,11482.92,17.746,59.027,62.46855,64.96416,,,11
cpu,62,core,2304,32,3,64,1,warm,C,294912,294912,4608,55296,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,27951.800000000007,27893.67999999999,27995.167999999998,164.069,143.8955,148.9181,153.70867000000007,,,11
cpu,62,core,2304,32,3,64,1,warm,D,294912,294912,4608,55296,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,54722.61799999997,54618.456999999966,54793.97099999999,158.182,283.16150000000005,289.27414999999996,293.70937,,,11
cpu,62,core,2304,32,3,64,1,warm,E,294912,294912,0,0,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,22587.159000000003,22550.761,22733.51099999999,194.334,137.1325,147.23065,150.49817,,,11
cpu,62,core,2304,32,3,64,1,warm,F,294912,294912,0,0,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,22643.200999999997,22600.150999999994,22739.615000000016,193.822,137.7775,147.27055,149.69189,,,11
cpu,62,core,2304,32,3,64,1,warm,G,294912,884736,0,0,48,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,11817.961999999998,11711.409,11957.476999999993,365.747,58.8835,62.842499999999994,66.05691,,,11
cpu,63,core,2304,32,3,128,1,warm,A,294912,884736,0,0,48,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,23357.564000000017,23251.41400000001,23610.024000000012,264.28,59.515,63.09175,65.92012,,,11
cpu,63,core,2304,32,3,128,1,warm,B,294912,294912,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,22986.329999999987,22779.582,23500.87400000001,18.565,59.08,62.5318,65.39108000000002,,,11
cpu,63,core,2304,32,3,128,1,warm,C,294912,294912,4608,55296,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,55646.013999999974,55180.50899999998,55727.96700000004,168.63,143.606,148.42749999999998,153.04412000000002,,,11
cpu,63,core,2304,32,3,128,1,warm,D,294912,294912,4608,55296,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,109166.28099999999,109064.47499999987,109381.31299999997,166.939,283.131,288.76185,293.09854,,,11
cpu,63,core,2304,32,3,128,1,warm,E,294912,294912,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,45150.67900000001,44988.69800000001,45662.06299999999,195.085,137.8265,146.9245,149.35851,,,11
cpu,63,core,2304,32,3,128,1,warm,F,294912,294912,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,45175.21100000002,44963.19399999997,45647.77299999999,198.241,137.747,146.63275,149.13037000000006,,,11
cpu,63,core,2304,32,3,128,1,warm,G,294912,884736,0,0,48,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,24183.17000000001,23750.932999999997,25625.186999999998,370.567,61.3305,65.18695,71.71708000000001,,,11
cpu,64,rank,576,8,3,8,1,warm,A,18432,55296,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,358.27,355.254,359.684,59.355,12.17,12.876,14.979229999999998,,,11
cpu,64,rank,576,8,3,8,1,warm,B,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,296.43300000000005,295.29200000000003,304.023,4.172,12.1025,12.6472,13.19033,,,11
cpu,64,rank,576,8,3,8,1,warm,C,18432,18432,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,669.2339999999999,666.085,714.9059999999997,41.881,25.817,27.460299999999997,30.34347,,,11
cpu,64,rank,576,8,3,8,1,warm,D,18432,18432,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2023.109,2016.3220000000003,2025.6260000000002,45.228,81.5135,86.86625,88.71481,,,11
cpu,64,rank,576,8,3,8,1,warm,E,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,557.923,551.309,584.338,36.308,25.5235,27.212649999999996,30.17407,,,11
cpu,64,rank,576,8,3,8,1,warm,F,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,553.511,549.6949999999998,557.053,34.554,25.587000000000003,26.612699999999997,27.60106,,,11
cpu,64,rank,576,8,3,8,1,warm,G,18432,55296,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,376.21000000000004,375.33099999999996,384.53599999999994,83.426,12.024000000000001,12.876999999999999,15.27187,,,11
cpu,65,rank,576,32,3,8,1,warm,A,73728,221184,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,500.8430000000001,494.21000000000015,518.9099999999999,86.694,16.853,19.64895,22.783369999999998,,,11
cpu,65,rank,576,32,3,8,1,warm,B,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,407.45500000000004,404.44,413.38800000000003,5.359,16.4975,17.46125,19.704639999999998,,,11
cpu,65,rank,576,32,3,8,1,warm,C,73728,73728,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,951.416,945.5269999999998,955.431,44.451,37.1595,41.74009999999999,43.35746,,,11
cpu,65,rank,576,32,3,8,1,warm,D,73728,73728,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2317.5269999999996,2311.3199999999997,2324.2860000000005,49.24,93.5025,99.49625,102.38955999999999,,,11
cpu,65,rank,576,32,3,8,1,warm,E,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,786.214,781.75,794.456,45.837,36.769999999999996,39.19945,41.72318,,,11
cpu,65,rank,576,32,3,8,1,warm,F,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,787.7049999999998,781.7029999999999,790.2399999999998,46.81,36.662,38.526149999999994,39.90661,,,11
cpu,65,rank,576,32,3,8,1,warm,G,73728,221184,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,521.027,518.778,539.448,110.683,16.685000000000002,21.99704999999999,23.68852,,,11
cpu,66,rank,576,128,3,8,1,warm,A,294912,884736,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1929.3029999999999,1819.368,2057.6130000000003,312.971,60.887,69.63064999999999,184.74662999999993,,,11
cpu,66,rank,576,128,3,8,1,warm,B,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1450.2170000000003,1442.915,1469.4799999999998,17.213,58.911,62.580499999999994,65.55911,,,11
cpu,66,rank,576,128,3,8,1,warm,C,294912,294912,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2829.060000000001,2814.414,2831.3009999999995,67.252,113.63650000000001,119.33659999999999,121.52682,,,11
cpu,66,rank,576,128,3,8,1,warm,D,294912,294912,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3817.9419999999996,3812.2369999999996,3829.791,66.495,154.434,162.8894,170.41115,,,11
cpu,66,rank,576,128,3,8,1,warm,E,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2438.296,2427.163,2478.3369999999995,83.105,109.78999999999999,117.2811,119.84974,,,11
cpu,66,rank,576,128,3,8,1,warm,F,294912,294912,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2437.0559999999996,2427.6549999999997,2490.2219999999998,82.843,109.747,118.23795,120.69417999999999,,,11
cpu,66,rank,576,128,3,8,1,warm,G,294912,884736,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1793.2959999999998,1707.342,1845.9880000000003,190.89,61.1075,70.05019999999999,155.73010999999994,,,11
cpu,67,working_set,576,32,3,8,1,warm,A,73728,221184,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,504.99300000000005,500.19799999999987,507.7540000000002,85.828,16.8475,19.689549999999997,22.8829,,,11
cpu,67,working_set,576,32,3,8,1,warm,B,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,407.109,406.0470000000001,414.40799999999996,5.426,16.5245,18.154449999999997,19.30113,,,11
cpu,67,working_set,576,32,3,8,1,warm,C,73728,73728,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,953.6800000000001,946.78,1033.406,44.897,37.2385,42.046749999999996,47.28665,,,11
cpu,67,working_set,576,32,3,8,1,warm,D,73728,73728,1152,13824,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2302.935,2293.774,2315.2120000000004,47.744,92.92349999999999,99.8781,103.01449,,,11
cpu,67,working_set,576,32,3,8,1,warm,E,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,786.419,778.2430000000002,805.9179999999999,45.591,36.7185,39.272949999999994,42.1521,,,11
cpu,67,working_set,576,32,3,8,1,warm,F,73728,73728,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,784.3440000000002,779.191,787.836,46.291,36.587,38.64525,40.889579999999995,,,11
cpu,67,working_set,576,32,3,8,1,warm,G,73728,221184,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,519.444,515.4279999999999,528.866,107.267,16.6485,18.167099999999998,23.355919999999998,,,11
cpu,68,working_set,576,32,3,8,1,eviction_buffer,A,73728,221184,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1307.497,1244.5589999999997,1322.3580000000002,97.416,49.149,51.9972,56.07197,,,11
